Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_tubers_gg_ch4_ha
95,Honduras,Potatoes,1988,14409,tonnes,Production,0.2,2881.8
95,Honduras,Potatoes,1989,18577,tonnes,Production,0.2,3715.4
95,Honduras,Potatoes,1990,19227,tonnes,Production,0.2,3845.4
95,Honduras,Potatoes,1991,18026,tonnes,Production,0.2,3605.2
95,Honduras,Potatoes,1992,18647,tonnes,Production,0.2,3729.4
95,Honduras,Potatoes,1993,19495,tonnes,Production,0.2,3899
95,Honduras,Potatoes,1994,17328,tonnes,Production,0.2,3465.6
95,Honduras,Potatoes,1995,17400,tonnes,Production,0.2,3480
95,Honduras,Potatoes,1996,19086,tonnes,Production,0.2,3817.2
95,Honduras,Potatoes,1997,20118,tonnes,Production,0.2,4023.6
95,Honduras,Potatoes,1998,20751,tonnes,Production,0.2,4150.2
95,Honduras,Potatoes,1999,21038,tonnes,Production,0.2,4207.6
95,Honduras,Potatoes,2000,22310,tonnes,Production,0.2,4462
95,Honduras,Potatoes,2001,23659,tonnes,Production,0.2,4731.8
95,Honduras,Potatoes,2002,19054,tonnes,Production,0.2,3810.8
95,Honduras,Potatoes,2003,20700,tonnes,Production,0.2,4140
95,Honduras,Potatoes,2004,21334,tonnes,Production,0.2,4266.8
95,Honduras,Potatoes,2005,21469,tonnes,Production,0.2,4293.8
95,Honduras,Potatoes,2006,22000,tonnes,Production,0.2,4400
95,Honduras,Potatoes,2007,23650,tonnes,Production,0.2,4730
95,Honduras,Potatoes,2008,29326,tonnes,Production,0.2,5865.2
95,Honduras,Potatoes,2009,22615,tonnes,Production,0.2,4523
95,Honduras,Potatoes,2010,22552,tonnes,Production,0.2,4510.4
95,Honduras,Potatoes,2011,24950,tonnes,Production,0.2,4990
95,Honduras,Potatoes,2012,26795,tonnes,Production,0.2,5359
95,Honduras,Potatoes,2013,26452,tonnes,Production,0.2,5290.4
95,Honduras,Potatoes,2014,25500,tonnes,Production,0.2,5100
95,Honduras,Potatoes,2015,25500,tonnes,Production,0.2,5100
95,Honduras,Potatoes,2016,25500,tonnes,Production,0.2,5100
95,Honduras,Potatoes,2017,26150,tonnes,Production,0.2,5230
95,Honduras,Potatoes,2018,26610,tonnes,Production,0.2,5322
95,Honduras,Potatoes,2019,26522,tonnes,Production,0.2,5304.4
109,Jamaica,Potatoes,1961,8665,tonnes,Production,0.2,1733
109,Jamaica,Potatoes,1962,7717,tonnes,Production,0.2,1543.4
109,Jamaica,Potatoes,1963,8947,tonnes,Production,0.2,1789.4
109,Jamaica,Potatoes,1964,8636,tonnes,Production,0.2,1727.2
109,Jamaica,Potatoes,1965,12700,tonnes,Production,0.2,2540
109,Jamaica,Potatoes,1966,13608,tonnes,Production,0.2,2721.6
109,Jamaica,Potatoes,1967,13297,tonnes,Production,0.2,2659.4
109,Jamaica,Potatoes,1968,7454,tonnes,Production,0.2,1490.8
109,Jamaica,Potatoes,1969,8717,tonnes,Production,0.2,1743.4
109,Jamaica,Potatoes,1970,8440,tonnes,Production,0.2,1688
109,Jamaica,Potatoes,1971,13207,tonnes,Production,0.2,2641.4
109,Jamaica,Potatoes,1972,16132,tonnes,Production,0.2,3226.4
109,Jamaica,Potatoes,1973,8941,tonnes,Production,0.2,1788.2
109,Jamaica,Potatoes,1974,14606,tonnes,Production,0.2,2921.2
109,Jamaica,Potatoes,1975,13617,tonnes,Production,0.2,2723.4
109,Jamaica,Potatoes,1976,7643,tonnes,Production,0.2,1528.6
109,Jamaica,Potatoes,1977,7579,tonnes,Production,0.2,1515.8
109,Jamaica,Potatoes,1978,11794,tonnes,Production,0.2,2358.8
109,Jamaica,Potatoes,1979,11331,tonnes,Production,0.2,2266.2
109,Jamaica,Potatoes,1980,6848,tonnes,Production,0.2,1369.6
109,Jamaica,Potatoes,1981,12428,tonnes,Production,0.2,2485.6
109,Jamaica,Potatoes,1982,6667,tonnes,Production,0.2,1333.4
109,Jamaica,Potatoes,1983,7603,tonnes,Production,0.2,1520.6
109,Jamaica,Potatoes,1984,12310,tonnes,Production,0.2,2462
109,Jamaica,Potatoes,1985,7075,tonnes,Production,0.2,1415
109,Jamaica,Potatoes,1986,5439,tonnes,Production,0.2,1087.8
109,Jamaica,Potatoes,1987,9443,tonnes,Production,0.2,1888.6
109,Jamaica,Potatoes,1988,9893,tonnes,Production,0.2,1978.6
109,Jamaica,Potatoes,1989,10818,tonnes,Production,0.2,2163.6
109,Jamaica,Potatoes,1990,14296,tonnes,Production,0.2,2859.2
109,Jamaica,Potatoes,1991,7548,tonnes,Production,0.2,1509.6
109,Jamaica,Potatoes,1992,6935,tonnes,Production,0.2,1387
109,Jamaica,Potatoes,1993,9134,tonnes,Production,0.2,1826.8
109,Jamaica,Potatoes,1994,12188,tonnes,Production,0.2,2437.6
109,Jamaica,Potatoes,1995,17036,tonnes,Production,0.2,3407.2
109,Jamaica,Potatoes,1996,13775,tonnes,Production,0.2,2755
109,Jamaica,Potatoes,1997,12661,tonnes,Production,0.2,2532.2
109,Jamaica,Potatoes,1998,8652,tonnes,Production,0.2,1730.4
109,Jamaica,Potatoes,1999,7697,tonnes,Production,0.2,1539.4
109,Jamaica,Potatoes,2000,5416,tonnes,Production,0.2,1083.2
109,Jamaica,Potatoes,2001,6711,tonnes,Production,0.2,1342.2
109,Jamaica,Potatoes,2002,5394,tonnes,Production,0.2,1078.8
109,Jamaica,Potatoes,2003,6710,tonnes,Production,0.2,1342
109,Jamaica,Potatoes,2004,6504,tonnes,Production,0.2,1300.8
109,Jamaica,Potatoes,2005,7729,tonnes,Production,0.2,1545.8
109,Jamaica,Potatoes,2006,8559,tonnes,Production,0.2,1711.8
109,Jamaica,Potatoes,2007,7477,tonnes,Production,0.2,1495.4
109,Jamaica,Potatoes,2008,4929,tonnes,Production,0.2,985.8
109,Jamaica,Potatoes,2009,8708,tonnes,Production,0.2,1741.6
109,Jamaica,Potatoes,2010,11222,tonnes,Production,0.2,2244.4
109,Jamaica,Potatoes,2011,15333,tonnes,Production,0.2,3066.6
109,Jamaica,Potatoes,2012,15396,tonnes,Production,0.2,3079.2
109,Jamaica,Potatoes,2013,17421,tonnes,Production,0.2,3484.2
109,Jamaica,Potatoes,2014,19577,tonnes,Production,0.2,3915.4
109,Jamaica,Potatoes,2015,18215,tonnes,Production,0.2,3643
109,Jamaica,Potatoes,2016,17007,tonnes,Production,0.2,3401.4
109,Jamaica,Potatoes,2017,17148,tonnes,Production,0.2,3429.6
109,Jamaica,Potatoes,2018,16184,tonnes,Production,0.2,3236.8
109,Jamaica,Potatoes,2019,15717,tonnes,Production,0.2,3143.4
138,Mexico,Potatoes,1961,303311,tonnes,Production,0.2,60662.2
138,Mexico,Potatoes,1962,379541,tonnes,Production,0.2,75908.2
138,Mexico,Potatoes,1963,413955,tonnes,Production,0.2,82791
138,Mexico,Potatoes,1964,413203,tonnes,Production,0.2,82640.6
138,Mexico,Potatoes,1965,318688,tonnes,Production,0.2,63737.6
138,Mexico,Potatoes,1966,348478,tonnes,Production,0.2,69695.6
138,Mexico,Potatoes,1967,398838,tonnes,Production,0.2,79767.6
138,Mexico,Potatoes,1968,415147,tonnes,Production,0.2,83029.4
138,Mexico,Potatoes,1969,480143,tonnes,Production,0.2,96028.6
138,Mexico,Potatoes,1970,508092,tonnes,Production,0.2,101618.4
138,Mexico,Potatoes,1971,479065,tonnes,Production,0.2,95813
138,Mexico,Potatoes,1972,597015,tonnes,Production,0.2,119403
138,Mexico,Potatoes,1973,640384,tonnes,Production,0.2,128076.8
138,Mexico,Potatoes,1974,602804,tonnes,Production,0.2,120560.8
138,Mexico,Potatoes,1975,692726,tonnes,Production,0.2,138545.2
138,Mexico,Potatoes,1976,687093,tonnes,Production,0.2,137418.6
138,Mexico,Potatoes,1977,631178,tonnes,Production,0.2,126235.6
138,Mexico,Potatoes,1978,923230,tonnes,Production,0.2,184646
138,Mexico,Potatoes,1979,1053386,tonnes,Production,0.2,210677.2
138,Mexico,Potatoes,1980,1064905,tonnes,Production,0.2,212981
138,Mexico,Potatoes,1981,826952,tonnes,Production,0.2,165390.4
138,Mexico,Potatoes,1982,1012321,tonnes,Production,0.2,202464.2
138,Mexico,Potatoes,1983,845735,tonnes,Production,0.2,169147
138,Mexico,Potatoes,1984,1017681,tonnes,Production,0.2,203536.2
138,Mexico,Potatoes,1985,989402,tonnes,Production,0.2,197880.4
138,Mexico,Potatoes,1986,954619,tonnes,Production,0.2,190923.8
138,Mexico,Potatoes,1987,928633,tonnes,Production,0.2,185726.6
138,Mexico,Potatoes,1988,938775,tonnes,Production,0.2,187755
138,Mexico,Potatoes,1989,1053891,tonnes,Production,0.2,210778.2
138,Mexico,Potatoes,1990,1285751,tonnes,Production,0.2,257150.2
138,Mexico,Potatoes,1991,1211105,tonnes,Production,0.2,242221
138,Mexico,Potatoes,1992,1212915,tonnes,Production,0.2,242583
138,Mexico,Potatoes,1993,1133660,tonnes,Production,0.2,226732
138,Mexico,Potatoes,1994,1167190,tonnes,Production,0.2,233438
138,Mexico,Potatoes,1995,1269070,tonnes,Production,0.2,253814
138,Mexico,Potatoes,1996,1282365,tonnes,Production,0.2,256473
138,Mexico,Potatoes,1997,1316534,tonnes,Production,0.2,263306.8
138,Mexico,Potatoes,1998,1280886,tonnes,Production,0.2,256177.2
138,Mexico,Potatoes,1999,1477348,tonnes,Production,0.2,295469.6
138,Mexico,Potatoes,2000,1627217,tonnes,Production,0.2,325443.4
138,Mexico,Potatoes,2001,1628450,tonnes,Production,0.2,325690
138,Mexico,Potatoes,2002,1483500,tonnes,Production,0.2,296700
138,Mexico,Potatoes,2003,1661779,tonnes,Production,0.2,332355.8
138,Mexico,Potatoes,2004,1506510,tonnes,Production,0.2,301302
138,Mexico,Potatoes,2005,1634701,tonnes,Production,0.2,326940.2
138,Mexico,Potatoes,2006,1522611,tonnes,Production,0.2,304522.2
138,Mexico,Potatoes,2007,1750797,tonnes,Production,0.2,350159.4
138,Mexico,Potatoes,2008,1670480,tonnes,Production,0.2,334096
138,Mexico,Potatoes,2009,1501232,tonnes,Production,0.2,300246.4
138,Mexico,Potatoes,2010,1536617,tonnes,Production,0.2,307323.4
138,Mexico,Potatoes,2011,1433239,tonnes,Production,0.2,286647.8
138,Mexico,Potatoes,2012,1801618,tonnes,Production,0.2,360323.6
138,Mexico,Potatoes,2013,1629938,tonnes,Production,0.2,325987.6
138,Mexico,Potatoes,2014,1678833,tonnes,Production,0.2,335766.6
138,Mexico,Potatoes,2015,1727346,tonnes,Production,0.2,345469.2
138,Mexico,Potatoes,2016,1796814,tonnes,Production,0.2,359362.8
138,Mexico,Potatoes,2017,1715499,tonnes,Production,0.2,343099.8
138,Mexico,Potatoes,2018,1802592,tonnes,Production,0.2,360518.4
138,Mexico,Potatoes,2019,1783896,tonnes,Production,0.2,356779.2
157,Nicaragua,Potatoes,1961,1400,tonnes,Production,0.2,280
157,Nicaragua,Potatoes,1962,1432,tonnes,Production,0.2,286.4
157,Nicaragua,Potatoes,1963,1400,tonnes,Production,0.2,280
157,Nicaragua,Potatoes,1964,1300,tonnes,Production,0.2,260
157,Nicaragua,Potatoes,1965,1300,tonnes,Production,0.2,260
157,Nicaragua,Potatoes,1966,1200,tonnes,Production,0.2,240
157,Nicaragua,Potatoes,1967,1100,tonnes,Production,0.2,220
157,Nicaragua,Potatoes,1968,1200,tonnes,Production,0.2,240
157,Nicaragua,Potatoes,1969,1200,tonnes,Production,0.2,240
157,Nicaragua,Potatoes,1970,1200,tonnes,Production,0.2,240
157,Nicaragua,Potatoes,1971,1200,tonnes,Production,0.2,240
157,Nicaragua,Potatoes,1972,1300,tonnes,Production,0.2,260
157,Nicaragua,Potatoes,1973,1400,tonnes,Production,0.2,280
157,Nicaragua,Potatoes,1974,1500,tonnes,Production,0.2,300
157,Nicaragua,Potatoes,1975,1590,tonnes,Production,0.2,318
157,Nicaragua,Potatoes,1976,1642,tonnes,Production,0.2,328.4
157,Nicaragua,Potatoes,1977,1695,tonnes,Production,0.2,339
157,Nicaragua,Potatoes,1978,1700,tonnes,Production,0.2,340
157,Nicaragua,Potatoes,1979,1700,tonnes,Production,0.2,340
157,Nicaragua,Potatoes,1980,1737,tonnes,Production,0.2,347.4
157,Nicaragua,Potatoes,1981,2521,tonnes,Production,0.2,504.2
157,Nicaragua,Potatoes,1982,13743,tonnes,Production,0.2,2748.6
157,Nicaragua,Potatoes,1983,15830,tonnes,Production,0.2,3166
157,Nicaragua,Potatoes,1984,16702,tonnes,Production,0.2,3340.4
157,Nicaragua,Potatoes,1985,22500,tonnes,Production,0.2,4500
157,Nicaragua,Potatoes,1986,22310,tonnes,Production,0.2,4462
157,Nicaragua,Potatoes,1987,22300,tonnes,Production,0.2,4460
157,Nicaragua,Potatoes,1988,22500,tonnes,Production,0.2,4500
157,Nicaragua,Potatoes,1989,22700,tonnes,Production,0.2,4540
157,Nicaragua,Potatoes,1990,23000,tonnes,Production,0.2,4600
157,Nicaragua,Potatoes,1991,24000,tonnes,Production,0.2,4800
157,Nicaragua,Potatoes,1992,25000,tonnes,Production,0.2,5000
157,Nicaragua,Potatoes,1993,27000,tonnes,Production,0.2,5400
157,Nicaragua,Potatoes,1994,28000,tonnes,Production,0.2,5600
157,Nicaragua,Potatoes,1995,27500,tonnes,Production,0.2,5500
157,Nicaragua,Potatoes,1996,27500,tonnes,Production,0.2,5500
157,Nicaragua,Potatoes,1997,28000,tonnes,Production,0.2,5600
157,Nicaragua,Potatoes,1998,27000,tonnes,Production,0.2,5400
157,Nicaragua,Potatoes,1999,28000,tonnes,Production,0.2,5600
157,Nicaragua,Potatoes,2000,25000,tonnes,Production,0.2,5000
157,Nicaragua,Potatoes,2001,27000,tonnes,Production,0.2,5400
157,Nicaragua,Potatoes,2002,28500,tonnes,Production,0.2,5700
157,Nicaragua,Potatoes,2003,29000,tonnes,Production,0.2,5800
157,Nicaragua,Potatoes,2004,30000,tonnes,Production,0.2,6000
157,Nicaragua,Potatoes,2005,31000,tonnes,Production,0.2,6200
157,Nicaragua,Potatoes,2006,32500,tonnes,Production,0.2,6500
157,Nicaragua,Potatoes,2007,33000,tonnes,Production,0.2,6600
157,Nicaragua,Potatoes,2008,33000,tonnes,Production,0.2,6600
157,Nicaragua,Potatoes,2009,35000,tonnes,Production,0.2,7000
157,Nicaragua,Potatoes,2010,35000,tonnes,Production,0.2,7000
157,Nicaragua,Potatoes,2011,27313,tonnes,Production,0.2,5462.6
157,Nicaragua,Potatoes,2012,22090,tonnes,Production,0.2,4418
157,Nicaragua,Potatoes,2013,30070,tonnes,Production,0.2,6014
157,Nicaragua,Potatoes,2014,33276,tonnes,Production,0.2,6655.2
157,Nicaragua,Potatoes,2015,34747,tonnes,Production,0.2,6949.4
157,Nicaragua,Potatoes,2016,39919,tonnes,Production,0.2,7983.8
157,Nicaragua,Potatoes,2017,59699,tonnes,Production,0.2,11939.8
157,Nicaragua,Potatoes,2018,66167,tonnes,Production,0.2,13233.4
157,Nicaragua,Potatoes,2019,73615,tonnes,Production,0.2,14723
166,Panama,Potatoes,1961,6800,tonnes,Production,0.2,1360
166,Panama,Potatoes,1962,7200,tonnes,Production,0.2,1440
166,Panama,Potatoes,1963,7300,tonnes,Production,0.2,1460
166,Panama,Potatoes,1964,7400,tonnes,Production,0.2,1480
166,Panama,Potatoes,1965,9500,tonnes,Production,0.2,1900
166,Panama,Potatoes,1966,8670,tonnes,Production,0.2,1734
166,Panama,Potatoes,1967,6300,tonnes,Production,0.2,1260
166,Panama,Potatoes,1968,7890,tonnes,Production,0.2,1578
166,Panama,Potatoes,1969,8260,tonnes,Production,0.2,1652
166,Panama,Potatoes,1970,6200,tonnes,Production,0.2,1240
166,Panama,Potatoes,1971,12000,tonnes,Production,0.2,2400
166,Panama,Potatoes,1972,12900,tonnes,Production,0.2,2580
166,Panama,Potatoes,1973,12500,tonnes,Production,0.2,2500
166,Panama,Potatoes,1974,16375,tonnes,Production,0.2,3275
166,Panama,Potatoes,1975,8709,tonnes,Production,0.2,1741.8
166,Panama,Potatoes,1976,11036,tonnes,Production,0.2,2207.2
166,Panama,Potatoes,1977,10800,tonnes,Production,0.2,2160
166,Panama,Potatoes,1978,9267,tonnes,Production,0.2,1853.4
166,Panama,Potatoes,1979,11983,tonnes,Production,0.2,2396.6
166,Panama,Potatoes,1980,16602,tonnes,Production,0.2,3320.4
166,Panama,Potatoes,1981,19523,tonnes,Production,0.2,3904.6
166,Panama,Potatoes,1982,17318,tonnes,Production,0.2,3463.6
166,Panama,Potatoes,1983,16369,tonnes,Production,0.2,3273.8
166,Panama,Potatoes,1984,20128,tonnes,Production,0.2,4025.6
166,Panama,Potatoes,1985,20378,tonnes,Production,0.2,4075.6
166,Panama,Potatoes,1986,20729,tonnes,Production,0.2,4145.8
166,Panama,Potatoes,1987,19136,tonnes,Production,0.2,3827.2
166,Panama,Potatoes,1988,14123,tonnes,Production,0.2,2824.6
166,Panama,Potatoes,1989,17107,tonnes,Production,0.2,3421.4
166,Panama,Potatoes,1990,12567,tonnes,Production,0.2,2513.4
166,Panama,Potatoes,1991,18417,tonnes,Production,0.2,3683.4
166,Panama,Potatoes,1992,17339,tonnes,Production,0.2,3467.8
166,Panama,Potatoes,1993,12545,tonnes,Production,0.2,2509
166,Panama,Potatoes,1994,16707,tonnes,Production,0.2,3341.4
166,Panama,Potatoes,1995,22453,tonnes,Production,0.2,4490.6
166,Panama,Potatoes,1996,17815,tonnes,Production,0.2,3563
166,Panama,Potatoes,1997,21836,tonnes,Production,0.2,4367.2
166,Panama,Potatoes,1998,21837,tonnes,Production,0.2,4367.4
166,Panama,Potatoes,1999,13659,tonnes,Production,0.2,2731.8
166,Panama,Potatoes,2000,17632,tonnes,Production,0.2,3526.4
166,Panama,Potatoes,2001,25895,tonnes,Production,0.2,5179
166,Panama,Potatoes,2002,25712,tonnes,Production,0.2,5142.4
166,Panama,Potatoes,2003,24076,tonnes,Production,0.2,4815.2
166,Panama,Potatoes,2004,24743,tonnes,Production,0.2,4948.6
166,Panama,Potatoes,2005,25205,tonnes,Production,0.2,5041
166,Panama,Potatoes,2006,23822,tonnes,Production,0.2,4764.4
166,Panama,Potatoes,2007,23688,tonnes,Production,0.2,4737.6
166,Panama,Potatoes,2008,22314,tonnes,Production,0.2,4462.8
166,Panama,Potatoes,2009,25764,tonnes,Production,0.2,5152.8
166,Panama,Potatoes,2010,23493,tonnes,Production,0.2,4698.6
166,Panama,Potatoes,2011,24590,tonnes,Production,0.2,4918
166,Panama,Potatoes,2012,26342,tonnes,Production,0.2,5268.4
166,Panama,Potatoes,2013,21860,tonnes,Production,0.2,4372
166,Panama,Potatoes,2014,21695,tonnes,Production,0.2,4339
166,Panama,Potatoes,2015,27382,tonnes,Production,0.2,5476.4
166,Panama,Potatoes,2016,31180,tonnes,Production,0.2,6236
166,Panama,Potatoes,2017,21039,tonnes,Production,0.2,4207.8
166,Panama,Potatoes,2018,23421,tonnes,Production,0.2,4684.2
166,Panama,Potatoes,2019,25967,tonnes,Production,0.2,5193.4
169,Paraguay,Potatoes,1961,3900,tonnes,Production,0.2,780
169,Paraguay,Potatoes,1962,4000,tonnes,Production,0.2,800
169,Paraguay,Potatoes,1963,6400,tonnes,Production,0.2,1280
169,Paraguay,Potatoes,1964,8400,tonnes,Production,0.2,1680
169,Paraguay,Potatoes,1965,8800,tonnes,Production,0.2,1760
169,Paraguay,Potatoes,1966,10000,tonnes,Production,0.2,2000
169,Paraguay,Potatoes,1967,9800,tonnes,Production,0.2,1960
169,Paraguay,Potatoes,1968,10100,tonnes,Production,0.2,2020
169,Paraguay,Potatoes,1969,11610,tonnes,Production,0.2,2322
169,Paraguay,Potatoes,1970,3797,tonnes,Production,0.2,759.4
169,Paraguay,Potatoes,1971,2600,tonnes,Production,0.2,520
169,Paraguay,Potatoes,1972,4700,tonnes,Production,0.2,940
169,Paraguay,Potatoes,1973,3100,tonnes,Production,0.2,620
169,Paraguay,Potatoes,1974,4419,tonnes,Production,0.2,883.8
169,Paraguay,Potatoes,1975,3679,tonnes,Production,0.2,735.8
169,Paraguay,Potatoes,1976,3500,tonnes,Production,0.2,700
169,Paraguay,Potatoes,1977,5308,tonnes,Production,0.2,1061.6
169,Paraguay,Potatoes,1978,7408,tonnes,Production,0.2,1481.6
169,Paraguay,Potatoes,1979,8828,tonnes,Production,0.2,1765.6
169,Paraguay,Potatoes,1980,4390,tonnes,Production,0.2,878
169,Paraguay,Potatoes,1981,3139,tonnes,Production,0.2,627.8
169,Paraguay,Potatoes,1982,4550,tonnes,Production,0.2,910
169,Paraguay,Potatoes,1983,2900,tonnes,Production,0.2,580
169,Paraguay,Potatoes,1984,1343,tonnes,Production,0.2,268.6
169,Paraguay,Potatoes,1985,1384,tonnes,Production,0.2,276.8
169,Paraguay,Potatoes,1986,1245,tonnes,Production,0.2,249
169,Paraguay,Potatoes,1987,783,tonnes,Production,0.2,156.6
169,Paraguay,Potatoes,1988,1075,tonnes,Production,0.2,215
169,Paraguay,Potatoes,1989,1441,tonnes,Production,0.2,288.2
169,Paraguay,Potatoes,1990,1340,tonnes,Production,0.2,268
169,Paraguay,Potatoes,1991,1246,tonnes,Production,0.2,249.2
169,Paraguay,Potatoes,1992,1584,tonnes,Production,0.2,316.8
169,Paraguay,Potatoes,1993,1584,tonnes,Production,0.2,316.8
169,Paraguay,Potatoes,1994,1716,tonnes,Production,0.2,343.2
169,Paraguay,Potatoes,1995,1761,tonnes,Production,0.2,352.2
169,Paraguay,Potatoes,1996,1838,tonnes,Production,0.2,367.6
169,Paraguay,Potatoes,1997,1860,tonnes,Production,0.2,372
169,Paraguay,Potatoes,1998,1870,tonnes,Production,0.2,374
169,Paraguay,Potatoes,1999,1391,tonnes,Production,0.2,278.2
169,Paraguay,Potatoes,2000,986,tonnes,Production,0.2,197.2
169,Paraguay,Potatoes,2001,1096,tonnes,Production,0.2,219.2
169,Paraguay,Potatoes,2002,1098,tonnes,Production,0.2,219.6
169,Paraguay,Potatoes,2003,864,tonnes,Production,0.2,172.8
169,Paraguay,Potatoes,2004,981,tonnes,Production,0.2,196.2
169,Paraguay,Potatoes,2005,1060,tonnes,Production,0.2,212
169,Paraguay,Potatoes,2006,1230,tonnes,Production,0.2,246
169,Paraguay,Potatoes,2007,1300,tonnes,Production,0.2,260
169,Paraguay,Potatoes,2008,1250,tonnes,Production,0.2,250
169,Paraguay,Potatoes,2009,202,tonnes,Production,0.2,40.4
169,Paraguay,Potatoes,2010,1351,tonnes,Production,0.2,270.2
169,Paraguay,Potatoes,2011,3500,tonnes,Production,0.2,700
169,Paraguay,Potatoes,2012,3840,tonnes,Production,0.2,768
169,Paraguay,Potatoes,2013,3500,tonnes,Production,0.2,700
169,Paraguay,Potatoes,2014,3600,tonnes,Production,0.2,720
169,Paraguay,Potatoes,2015,3497,tonnes,Production,0.2,699.4
169,Paraguay,Potatoes,2016,3625,tonnes,Production,0.2,725
169,Paraguay,Potatoes,2017,3760,tonnes,Production,0.2,752
169,Paraguay,Potatoes,2018,3851,tonnes,Production,0.2,770.2
169,Paraguay,Potatoes,2019,3867,tonnes,Production,0.2,773.4
170,Peru,Potatoes,1961,1243666,tonnes,Production,0.2,248733.2
170,Peru,Potatoes,1962,1232256,tonnes,Production,0.2,246451.2
170,Peru,Potatoes,1963,1196920,tonnes,Production,0.2,239384
170,Peru,Potatoes,1964,1531130,tonnes,Production,0.2,306226
170,Peru,Potatoes,1965,1568240,tonnes,Production,0.2,313648
170,Peru,Potatoes,1966,1498930,tonnes,Production,0.2,299786
170,Peru,Potatoes,1967,1711741,tonnes,Production,0.2,342348.2
170,Peru,Potatoes,1968,1526247,tonnes,Production,0.2,305249.4
170,Peru,Potatoes,1969,1855534,tonnes,Production,0.2,371106.8
170,Peru,Potatoes,1970,1929470,tonnes,Production,0.2,385894
170,Peru,Potatoes,1971,1967860,tonnes,Production,0.2,393572
170,Peru,Potatoes,1972,1713390,tonnes,Production,0.2,342678
170,Peru,Potatoes,1973,1713094,tonnes,Production,0.2,342618.8
170,Peru,Potatoes,1974,1722374,tonnes,Production,0.2,344474.8
170,Peru,Potatoes,1975,1639586,tonnes,Production,0.2,327917.2
170,Peru,Potatoes,1976,1667000,tonnes,Production,0.2,333400
170,Peru,Potatoes,1977,1615582,tonnes,Production,0.2,323116.4
170,Peru,Potatoes,1978,1695324,tonnes,Production,0.2,339064.8
170,Peru,Potatoes,1979,1695116,tonnes,Production,0.2,339023.2
170,Peru,Potatoes,1980,1511933,tonnes,Production,0.2,302386.6
170,Peru,Potatoes,1981,1832773,tonnes,Production,0.2,366554.6
170,Peru,Potatoes,1982,1721265,tonnes,Production,0.2,344253
170,Peru,Potatoes,1983,1317254,tonnes,Production,0.2,263450.8
170,Peru,Potatoes,1984,1452206,tonnes,Production,0.2,290441.2
170,Peru,Potatoes,1985,1556770,tonnes,Production,0.2,311354
170,Peru,Potatoes,1986,1657540,tonnes,Production,0.2,331508
170,Peru,Potatoes,1987,1707129,tonnes,Production,0.2,341425.8
170,Peru,Potatoes,1988,2108064,tonnes,Production,0.2,421612.8
170,Peru,Potatoes,1989,1690466,tonnes,Production,0.2,338093.2
170,Peru,Potatoes,1990,1153979,tonnes,Production,0.2,230795.8
170,Peru,Potatoes,1991,1453560,tonnes,Production,0.2,290712
170,Peru,Potatoes,1992,1003080,tonnes,Production,0.2,200616
170,Peru,Potatoes,1993,1492700,tonnes,Production,0.2,298540
170,Peru,Potatoes,1994,1767247,tonnes,Production,0.2,353449.4
170,Peru,Potatoes,1995,2368441,tonnes,Production,0.2,473688.2
170,Peru,Potatoes,1996,2308900,tonnes,Production,0.2,461780
170,Peru,Potatoes,1997,2403510,tonnes,Production,0.2,480702
170,Peru,Potatoes,1998,2631650,tonnes,Production,0.2,526330
170,Peru,Potatoes,1999,3064900,tonnes,Production,0.2,612980
170,Peru,Potatoes,2000,3274860,tonnes,Production,0.2,654972
170,Peru,Potatoes,2001,2690544,tonnes,Production,0.2,538108.8
170,Peru,Potatoes,2002,3298162,tonnes,Production,0.2,659632.4
170,Peru,Potatoes,2003,3143874,tonnes,Production,0.2,628774.8
170,Peru,Potatoes,2004,3008159,tonnes,Production,0.2,601631.8
170,Peru,Potatoes,2005,3289699,tonnes,Production,0.2,657939.8
170,Peru,Potatoes,2006,3248416,tonnes,Production,0.2,649683.2
170,Peru,Potatoes,2007,3388000,tonnes,Production,0.2,677600
170,Peru,Potatoes,2008,3597091,tonnes,Production,0.2,719418.2
170,Peru,Potatoes,2009,3765289,tonnes,Production,0.2,753057.8
170,Peru,Potatoes,2010,3814373,tonnes,Production,0.2,762874.6
170,Peru,Potatoes,2011,4072455,tonnes,Production,0.2,814491
170,Peru,Potatoes,2012,4474713,tonnes,Production,0.2,894942.6
170,Peru,Potatoes,2013,4570673,tonnes,Production,0.2,914134.6
170,Peru,Potatoes,2014,4704987,tonnes,Production,0.2,940997.4
170,Peru,Potatoes,2015,4704976,tonnes,Production,0.2,940995.2
170,Peru,Potatoes,2016,4514239,tonnes,Production,0.2,902847.8
170,Peru,Potatoes,2017,4776294,tonnes,Production,0.2,955258.8
170,Peru,Potatoes,2018,5131535,tonnes,Production,0.2,1026307
170,Peru,Potatoes,2019,5331063,tonnes,Production,0.2,1066212.6
234,Uruguay,Potatoes,1961,117918,tonnes,Production,0.2,23583.6
234,Uruguay,Potatoes,1962,86581,tonnes,Production,0.2,17316.2
234,Uruguay,Potatoes,1963,114512,tonnes,Production,0.2,22902.4
234,Uruguay,Potatoes,1964,99557,tonnes,Production,0.2,19911.4
234,Uruguay,Potatoes,1965,125151,tonnes,Production,0.2,25030.2
234,Uruguay,Potatoes,1966,142253,tonnes,Production,0.2,28450.6
