"Area.Code","Area","Item.Code","Item","Element.Code","Element","Source.Code","Source","Unit","value","Year"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",114707.9998,"1991"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5802.0719,"1991"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",19649.6331,"1991"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25451.705,"1991"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3359.1733,"1991"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6004.7555,"1991"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9363.9288,"1991"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18045.9548,"1991"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",42865.2024,"1991"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",60911.1572,"1991"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18283.5912,"1991"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",59875.1702,"1991"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",78158.7614,"1991"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",790.1892,"1991"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3252.1176,"1991"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4042.3068,"1991"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",234.1886,"1991"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",84.384,"1991"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",318.5726,"1991"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25612.3082,"1991"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-13233.4598,"1991"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",12378.8484,"1991"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",125478.4229,"1992"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",45387.0701,"1992"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",170865.4931,"1992"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",27.6061,"1992"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",47.7221,"1992"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",75.3282,"1992"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",101.3453,"1992"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",0.0234,"1992"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",101.3687,"1992"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",221.0878,"1992"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6634.4955,"1992"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6855.5832,"1992"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",376318.2835,"1992"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1048531.3337,"1992"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1424849.6173,"1992"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",10987.2241,"1992"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-17175.2344,"1992"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-6188.0103,"1992"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",61462.4267,"1992"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",92804.2156,"1992"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",154266.6423,"1992"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5118.9383,"1992"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",2488.64,"1992"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7607.5783,"1992"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6368.6953,"1992"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-7251.5932,"1992"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-882.8979,"1992"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13754.0159,"1992"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",36578.4795,"1992"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",50332.4954,"1992"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3255.2318,"1992"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1088.7567,"1992"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4343.9885,"1992"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6076.9861,"1992"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",16598.7155,"1992"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",22675.7016,"1992"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1539.4995,"1992"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7003.7955,"1992"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8543.2951,"1992"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3900.8394,"1992"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69.945,"1992"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3970.7845,"1992"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5604.3376,"1992"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5899.7866,"1992"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11504.1241,"1992"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1180.3807,"1992"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",361.935,"1992"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1542.3157,"1992"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",89304.9017,"1992"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",24595.951,"1992"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",113900.8527,"1992"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6412.6513,"1992"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",19649.6331,"1992"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26062.2843,"1992"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3458.773,"1992"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6004.7555,"1992"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9463.5285,"1992"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18583.2887,"1992"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",42865.2024,"1992"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",61448.491,"1992"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18124.3698,"1992"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",59875.1702,"1992"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",77999.54,"1992"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",875.9873,"1992"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3252.1176,"1992"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4128.105,"1992"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",224.0783,"1992"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",84.384,"1992"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",308.4623,"1992"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26860.3478,"1992"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-13233.4598,"1992"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",13626.888,"1992"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",123486.8655,"1993"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",45387.0701,"1993"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",168873.9356,"1993"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26.6664,"1993"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",47.7221,"1993"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",74.3885,"1993"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",95.5989,"1993"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",0.0234,"1993"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",95.6223,"1993"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",200.422,"1993"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6634.4955,"1993"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6834.9174,"1993"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",377891.215,"1993"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1048531.3337,"1993"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1426422.5487,"1993"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11407.0538,"1993"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-17175.2344,"1993"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-5768.1806,"1993"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",62454.4156,"1993"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",92804.2156,"1993"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",155258.6312,"1993"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5081.8683,"1993"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",2488.64,"1993"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7570.5083,"1993"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6609.9407,"1993"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-7251.5932,"1993"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-641.6525,"1993"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",14382.6458,"1993"
58,"Ecuador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",36578.4795,"1993"
58,"Ecuador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",50961.1252,"1993"
60,"El Salvador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3128.7516,"1993"
60,"El Salvador",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1088.7567,"1993"
60,"El Salvador",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4217.5083,"1993"
89,"Guatemala",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6435.5327,"1993"
89,"Guatemala",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",16598.7155,"1993"
89,"Guatemala",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",23034.2482,"1993"
91,"Guyana",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1676.9659,"1993"
91,"Guyana",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7003.7955,"1993"
91,"Guyana",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",8680.7615,"1993"
93,"Haiti",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3705.6316,"1993"
93,"Haiti",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",69.945,"1993"
93,"Haiti",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3775.5767,"1993"
95,"Honduras",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5093.6584,"1993"
95,"Honduras",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",5899.7866,"1993"
95,"Honduras",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",10993.4449,"1993"
109,"Jamaica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1190.5576,"1993"
109,"Jamaica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",361.935,"1993"
109,"Jamaica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1552.4926,"1993"
138,"Mexico",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",90901.4418,"1993"
138,"Mexico",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",24595.951,"1993"
138,"Mexico",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",115497.3928,"1993"
157,"Nicaragua",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7146.8407,"1993"
157,"Nicaragua",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",19649.6331,"1993"
157,"Nicaragua",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",26796.4738,"1993"
166,"Panama",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3499.1279,"1993"
166,"Panama",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6004.7555,"1993"
166,"Panama",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",9503.8834,"1993"
169,"Paraguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",20123.7869,"1993"
169,"Paraguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",42865.2024,"1993"
169,"Paraguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",62988.9892,"1993"
170,"Peru",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",18333.9355,"1993"
170,"Peru",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",59875.1702,"1993"
170,"Peru",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",78209.1057,"1993"
207,"Suriname",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",790.5837,"1993"
207,"Suriname",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",3252.1176,"1993"
207,"Suriname",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4042.7013,"1993"
220,"Trinidad and Tobago",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",209.2334,"1993"
220,"Trinidad and Tobago",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",84.384,"1993"
220,"Trinidad and Tobago",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",293.6175,"1993"
234,"Uruguay",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",27692.1436,"1993"
234,"Uruguay",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-13233.4598,"1993"
234,"Uruguay",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",14458.6838,"1993"
9,"Argentina",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",125037.5721,"1994"
9,"Argentina",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",45387.0701,"1994"
9,"Argentina",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",170424.6422,"1994"
12,"Bahamas",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",25.3852,"1994"
12,"Bahamas",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",47.7221,"1994"
12,"Bahamas",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",73.1073,"1994"
14,"Barbados",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",96.561,"1994"
14,"Barbados",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",0.0234,"1994"
14,"Barbados",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",96.5845,"1994"
23,"Belize",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",200.2644,"1994"
23,"Belize",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6634.4955,"1994"
23,"Belize",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6834.7599,"1994"
21,"Brazil",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",386140.9209,"1994"
21,"Brazil",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1048531.3337,"1994"
21,"Brazil",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",1434672.2546,"1994"
40,"Chile",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",11893.4877,"1994"
40,"Chile",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-17175.2344,"1994"
40,"Chile",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-5281.7467,"1994"
44,"Colombia",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",63442.6358,"1994"
44,"Colombia",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",92804.2156,"1994"
44,"Colombia",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",156246.8515,"1994"
48,"Costa Rica",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",4693.2395,"1994"
48,"Costa Rica",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",2488.64,"1994"
48,"Costa Rica",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",7181.8795,"1994"
56,"Dominican Republic",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",6572.0513,"1994"
56,"Dominican Republic",1707,"LULUCF",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-7251.5932,"1994"
56,"Dominican Republic",6824,"AFOLU",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",-679.5419,"1994"
58,"Ecuador",1711,"IPCC Agriculture",723113,"Emissions (CO2eq) (AR5)",3050,"FAO TIER 1","kilotonnes",14882.7046,"1994"
